"PROBEID","ID","Gene.title","Gene.symbol","Gene.ID","UniGene.title","UniGene.symbol","UniGene.ID","Nucleotide.Title","GI","GenBank.Accession","Platform_CLONEID","Platform_ORF","Platform_SPOTID","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"216279_at","216279_at","zinc finger protein 460","ZNF460","10794","","","","H.sapiens HZF8 mRNA for zinc finger protein",498733,"X78931",NA,NA,"","19q13.4","Chromosome 19, NC_000019.10 (57279408..57298370)","RNA polymerase II core promoter proximal region sequence-specific DNA binding///metal ion binding///protein binding","regulation of transcription, DNA-templated///transcription, DNA-templated","nucleus","GO:0000978///GO:0046872///GO:0005515","GO:0006355///GO:0006351","GO:0005634",0.661014400000004,6.80046990909091,2.14149426744185,0.0426366813700702,0.999963124668809,-4.42860104467851,"ZNF460","zinc finger protein 460"
"216328_at","216328_at","sialic acid binding Ig like lectin 8","SIGLEC8","27181","","","","Homo sapiens sialic acid binding immunoglobulin-like lectin 8 long splice variant (Siglec8) gene, complete cds",9837432,"AF287892",NA,NA,"","19q13.33-q13.41","Chromosome 19, NC_000019.10 (51450997..51458454, complement)","carbohydrate binding///protein binding///transmembrane signaling receptor activity","cell adhesion///signal transduction","integral component of membrane","GO:0030246///GO:0005515///GO:0004888","GO:0007155///GO:0007165","GO:0016021",1.00503786666667,4.70101968181818,2.29406143508028,0.0308796018937969,0.999963124668809,-4.40103012229634,"SIGLEC8","sialic acid binding Ig like lectin 8"
"216677_at","216677_at","zinc finger protein 154","ZNF154","7710","","","","Human zinc finger protein (ZNF154) mRNA, partial cds",676874,"U20648",NA,NA,"","19q13.4","Chromosome 19, NC_000019.10 (57696275..57709211, complement)","RNA polymerase II regulatory region sequence-specific DNA binding///metal ion binding///transcription factor activity, sequence-specific DNA binding///transcription factor activity, sequence-specific DNA binding","negative regulation of transcription, DNA-templated///regulation of transcription, DNA-templated///transcription, DNA-templated","nucleus","GO:0000977///GO:0046872///GO:0003700///GO:0003700","GO:0045892///GO:0006355///GO:0006351","GO:0005634",0.724185633333334,4.75101504545455,2.58541663515303,0.0162594520478879,0.999963124668809,-4.34690530705729,"ZNF154","zinc finger protein 154"
"216733_s_at","216733_s_at","glycine amidinotransferase","GATM","2628","","","","H.sapiens mRNA for L-arginine:glycine amidinotransferase",791048,"X86401",NA,NA,"","15q21.1","Chromosome 15, NC_000015.10 (45361124..45402317, complement)","glycine amidinotransferase activity///glycine amidinotransferase activity","creatine biosynthetic process///creatine biosynthetic process///creatine metabolic process","extracellular exosome///mitochondrial inner membrane///mitochondrial intermembrane space///mitochondrial intermembrane space","GO:0015068///GO:0015068","GO:0006601///GO:0006601///GO:0006600","GO:0070062///GO:0005743///GO:0005758///GO:0005758",0.528802700000003,3.84662795454545,2.22122682173971,0.0360652891255257,0.999963124668809,-4.41427489568666,"GATM","glycine amidinotransferase"
"216799_at","216799_at","","","","MRNA; cDNA DKFZp547G044 (from clone DKFZp547G044)","","Hs.677420","Homo sapiens genomic DNA; cDNA DKFZp547G044 (from clone DKFZp547G044)",10241763,"AL442084",NA,NA,"","","","","","","","","",-0.543709699999998,4.4918845,-2.17672696873869,0.0396101897158561,0.999963124668809,-4.42229430434027,NA,NA
"216804_s_at","216804_s_at","PDZ and LIM domain 5","PDLIM5","10611","","","","Homo sapiens cDNA: FLJ23564 fis, clone LNG10773",10440296,"AK027217",NA,NA,"","4q22","Chromosome 4, NC_000004.12 (94451857..94668227)","actin binding///actinin binding///cadherin binding involved in cell-cell adhesion///protein N-terminus binding///protein binding///protein kinase C binding///zinc ion binding","cell growth involved in cardiac muscle cell development///cell-cell adhesion///regulation of dendritic spine morphogenesis///regulation of synapse assembly","actin cytoskeleton///cell-cell adherens junction///cytosol///membrane///neuron projection///postsynaptic density///postsynaptic membrane","GO:0003779///GO:0042805///GO:0098641///GO:0047485///GO:0005515///GO:0005080///GO:0008270","GO:0061049///GO:0098609///GO:0061001///GO:0051963","GO:0015629///GO:0005913///GO:0005829///GO:0016020///GO:0043005///GO:0014069///GO:0045211",1.36238906666667,5.47197931818182,3.38393553851069,0.00246218699149796,0.999963124668809,-4.19596078020759,"PDLIM5","PDZ and LIM domain 5"
"216870_x_at","216870_x_at","deleted in lymphocytic leukemia 2 (non-protein coding)","DLEU2","8847","","","","Homo sapiens BCMS-upstream neighbor (BCMSUN) mRNA, partial sequence",11141510,"AF264787",NA,NA,"","13q14.3","Chromosome 13, NC_000013.11 (49982552..50125541, complement)","","","","","","",0.525337833333335,3.50052836363636,2.13850379081323,0.0429029038044969,0.999963124668809,-4.4291345358286,"DLEU2","deleted in lymphocytic leukemia 2"
"216985_s_at","216985_s_at","syntaxin 3","STX3","6809","","","","Homo sapiens mRNA for syntaxin 3B, partial CDS",2695734,"AJ002077",NA,NA,"","11q12.1","Chromosome 11, NC_000011.10 (59755059..59805882)","SNAP receptor activity///SNARE binding///arachidonic acid binding///protein binding","intracellular protein transport///long-term synaptic potentiation///neuron projection development///positive regulation of cell adhesion///positive regulation of cell proliferation///positive regulation of chemotaxis///positive regulation of protein localization to cell surface///positive regulation of protein localization to plasma membrane///synaptic vesicle docking///synaptic vesicle fusion to presynaptic active zone membrane///vesicle docking","SNARE complex///SNARE complex///apical plasma membrane///azurophil granule///cell-cell junction///dendrite///extracellular exosome///growth cone///integral component of membrane///lamellipodium///neuron projection///plasma membrane///plasma membrane///specific granule///synaptic vesicle///vacuole","GO:0005484///GO:0000149///GO:0050544///GO:0005515","GO:0006886///GO:0060291///GO:0031175///GO:0045785///GO:0008284///GO:0050921///GO:2000010///GO:1903078///GO:0016081///GO:0031629///GO:0048278","GO:0031201///GO:0031201///GO:0016324///GO:0042582///GO:0005911///GO:0030425///GO:0070062///GO:0030426///GO:0016021///GO:0030027///GO:0043005///GO:0005886///GO:0005886///GO:0042581///GO:0008021///GO:0005773",-0.711057399999998,5.74276481818182,-2.60037439693895,0.0157199225862977,0.999963124668809,-4.34409013581065,"STX3","syntaxin 3"
"216996_s_at","216996_s_at","FAST kinase domains 2","FASTKD2","22868","","","","",NA,"",NA,NA,"","2q33.3","Chromosome 2, NC_000002.12 (206765388..206868284)","poly(A) RNA binding///protein kinase activity///rRNA binding","cellular respiration///mitochondrial large ribosomal subunit assembly///protein phosphorylation","mitochondrial nucleoid///mitochondrion///ribonucleoprotein granule","GO:0044822///GO:0004672///GO:0019843","GO:0045333///GO:1902775///GO:0006468","GO:0042645///GO:0005739///GO:0035770",0.695090466666668,5.30970759090909,2.23883335292263,0.0347439634917587,0.999963124668809,-4.41108626370559,"FASTKD2","FAST kinase domains 2"
"217018_at","217018_at","prenyl (decaprenyl) diphosphate synthase, subunit 2","PDSS2","57107","","","","Homo sapiens cDNA FLJ20286 fis, clone HEP04358",7020278,"AK000293",NA,NA,"","6q21","Chromosome 6, NC_000006.12 (107152557..107459683, complement)","protein heterodimerization activity///contributes_to trans-hexaprenyltranstransferase activity///trans-octaprenyltranstransferase activity","isoprenoid biosynthetic process///protein heterotetramerization///regulation of body fluid levels///ubiquinone biosynthetic process///ubiquinone biosynthetic process///ubiquinone biosynthetic process","cytoplasm///mitochondrial matrix///transferase complex","GO:0046982///contributes_to GO:0000010///GO:0050347","GO:0008299///GO:0051290///GO:0050878///GO:0006744///GO:0006744///GO:0006744","GO:0005737///GO:0005759///GO:1990234",0.73036036666667,5.81879222727273,2.22027924164623,0.0361376780885261,0.999963124668809,-4.41444626061424,"PDSS2","decaprenyl diphosphate synthase subunit 2"
"217094_s_at","217094_s_at","itchy E3 ubiquitin protein ligase","ITCH","83737","","","","",NA,"",NA,NA,"","20q11.22","Chromosome 20, NC_000020.11 (34363235..34511773)","CXCR chemokine receptor binding///ligase activity///protein binding///ribonucleoprotein complex binding///ubiquitin protein ligase activity///ubiquitin protein ligase activity///ubiquitin-like protein transferase activity///ubiquitin-protein transferase activity///ubiquitin-protein transferase activity///ubiquitin-protein transferase activity","Notch signaling pathway///apoptotic process///defense response to virus///inflammatory response///innate immune response///negative regulation of JNK cascade///negative regulation of NF-kappaB transcription factor activity///negative regulation of alpha-beta T cell proliferation///negative regulation of apoptotic process///negative regulation of defense response to virus///negative regulation of type I interferon production///nucleotide-binding oligomerization domain containing signaling pathway///positive regulation of T cell anergy///positive regulation of protein catabolic process///protein K29-linked ubiquitination///protein K48-linked ubiquitination///protein K63-linked ubiquitination///protein ubiquitination///protein ubiquitination involved in ubiquitin-dependent protein catabolic process///regulation of cell growth///regulation of protein deubiquitination///ubiquitin-dependent protein catabolic process///ubiquitin-dependent protein catabolic process///viral entry into host cell","cell cortex///cytoplasm///cytoplasm///cytoplasmic vesicle///cytosol///extracellular exosome///membrane///nucleus///nucleus///plasma membrane","GO:0045236///GO:0016874///GO:0005515///GO:0043021///GO:0061630///GO:0061630///GO:0019787///GO:0004842///GO:0004842///GO:0004842","GO:0007219///GO:0006915///GO:0051607///GO:0006954///GO:0045087///GO:0046329///GO:0032088///GO:0046642///GO:0043066///GO:0050687///GO:0032480///GO:0070423///GO:0002669///GO:0045732///GO:0035519///GO:0070936///GO:0070534///GO:0016567///GO:0042787///GO:0001558///GO:0090085///GO:0006511///GO:0006511///GO:0046718","GO:0005938///GO:0005737///GO:0005737///GO:0031410///GO:0005829///GO:0070062///GO:0016020///GO:0005634///GO:0005634///GO:0005886",0.781896233333335,6.15718663636364,3.18382162135511,0.00400725311809836,0.999963124668809,-4.23353012147058,"ITCH","itchy E3 ubiquitin protein ligase"
"217147_s_at","217147_s_at","T cell receptor associated transmembrane adaptor 1","TRAT1","50852","","","","Homo sapiens mRNA for T-cell receptor interacting molecule protein, splice variant (TRIM gene)",6911580,"AJ240085",NA,NA,"","3q13","Chromosome 3, NC_000003.12 (108822698..108855005)","phosphatidylinositol-4,5-bisphosphate 3-kinase activity///transmembrane receptor protein tyrosine kinase adaptor activity","T cell receptor signaling pathway///adaptive immune response///cellular defense response///negative regulation of receptor recycling///negative regulation of transport///phosphatidylinositol phosphorylation///phosphatidylinositol-mediated signaling///positive regulation of T cell receptor signaling pathway///positive regulation of calcium-mediated signaling///regulation of phosphatidylinositol 3-kinase signaling///signal transduction///transmembrane receptor protein tyrosine kinase signaling pathway","T cell receptor complex///integral component of plasma membrane///intracellular///plasma membrane///plasma membrane","GO:0046934///GO:0005068","GO:0050852///GO:0002250///GO:0006968///GO:0001920///GO:0051051///GO:0046854///GO:0048015///GO:0050862///GO:0050850///GO:0014066///GO:0007165///GO:0007169","GO:0042101///GO:0005887///GO:0005622///GO:0005886///GO:0005886",0.820247000000001,2.29368377272727,2.19480377933454,0.0381338479374153,0.999963124668809,-4.4190436839555,"TRAT1","T cell receptor associated transmembrane adaptor 1"
"217234_s_at","217234_s_at","ezrin","EZR","7430","","","","Homo sapiens cytovillin 2 (VIL2) mRNA, partial cds",6457377,"AF199015",NA,NA,"","6q25.3","Chromosome 6, NC_000006.12 (158765741..158819424, complement)","ATPase binding///S100 protein binding///actin binding///actin filament binding///cadherin binding involved in cell-cell adhesion///cell adhesion molecule binding///microtubule binding///poly(A) RNA binding///protein binding///protein domain specific binding///protein kinase A catalytic subunit binding///protein kinase A regulatory subunit binding","actin cytoskeleton reorganization///actin filament bundle assembly///astral microtubule organization///axon guidance///cellular protein complex localization///cellular response to cAMP///cortical microtubule organization///cytoskeletal anchoring at plasma membrane///establishment of centrosome localization///establishment of endothelial barrier///NOT establishment of epithelial cell apical/basal polarity///establishment of protein localization to plasma membrane///filopodium assembly///NOT gland morphogenesis///intestinal D-glucose absorption///leukocyte cell-cell adhesion///membrane to membrane docking///microvillus assembly///negative regulation of ERK1 and ERK2 cascade///negative regulation of T cell receptor signaling pathway///negative regulation of interleukin-2 secretion///negative regulation of p38MAPK cascade///negative regulation of transcription from RNA polymerase II promoter///phosphatidylinositol-mediated signaling///positive regulation of cellular protein catabolic process///positive regulation of early endosome to late endosome transport///positive regulation of early endosome to late endosome transport///positive regulation of establishment of protein localization to plasma membrane///positive regulation of gene expression///positive regulation of multicellular organism growth///positive regulation of protein localization to early endosome///positive regulation of protein secretion///protein kinase A signaling///protein localization to cell cortex///receptor internalization///NOT regulation of NIK/NF-kappaB signaling///NOT regulation of actin cytoskeleton organization///regulation of cell shape///NOT regulation of cell size///regulation of microvillus length///regulation of organelle assembly///regulation of organelle assembly///sphingosine-1-phosphate signaling pathway///terminal web assembly","Schwann cell microvillus///T-tubule///NOT colocalizes_with TCR signalosome///actin cytoskeleton///actin filament///apical part of cell///apical plasma membrane///astrocyte projection///basolateral plasma membrane///brush border///cell body///cell periphery///cell projection///cell tip///cell-cell adherens junction///ciliary basal body///cortical cytoskeleton///cytoplasm///cytoplasmic side of apical plasma membrane///cytosol///cytosol///endosome///extracellular exosome///extracellular space///extrinsic component of membrane///filopodium///focal adhesion///colocalizes_with focal adhesion///immunological synapse///colocalizes_with immunological synapse///membrane///microspike///microvillus///microvillus membrane///myelin sheath///nucleolus///perinuclear region of cytoplasm///plasma membrane///plasma membrane raft///ruffle///ruffle membrane///uropod///vesicle","GO:0051117///GO:0044548///GO:0003779///GO:0051015///GO:0098641///GO:0050839///GO:0008017///GO:0044822///GO:0005515///GO:0019904///GO:0034236///GO:0034237","GO:0031532///GO:0051017///GO:0030953///GO:0007411///GO:0034629///GO:0071320///GO:0043622///GO:0007016///GO:0051660///GO:0061028///NOT GO:0045198///GO:0090002///GO:0046847///NOT GO:0022612///GO:0001951///GO:0007159///GO:0022614///GO:0030033///GO:0070373///GO:0050860///GO:1900041///GO:1903753///GO:0000122///GO:0048015///GO:1903364///GO:2000643///GO:2000643///GO:0090004///GO:0010628///GO:0040018///GO:1902966///GO:0050714///GO:0010737///GO:0072697///GO:0031623///NOT GO:1901222///NOT GO:0032956///GO:0008360///NOT GO:0008361///GO:0032532///GO:1902115///GO:1902115///GO:0003376///GO:1902896","GO:0097454///GO:0030315///NOT colocalizes_with GO:0036398///GO:0015629///GO:0005884///GO:0045177///GO:0016324///GO:0097449///GO:0016323///GO:0005903///GO:0044297///GO:0071944///GO:0042995///GO:0051286///GO:0005913///GO:0036064///GO:0030863///GO:0005737///GO:0098592///GO:0005829///GO:0005829///GO:0005768///GO:0070062///GO:0005615///GO:0019898///GO:0030175///GO:0005925///colocalizes_with GO:0005925///GO:0001772///colocalizes_with GO:0001772///GO:0016020///GO:0044393///GO:0005902///GO:0031528///GO:0043209///GO:0005730///GO:0048471///GO:0005886///GO:0044853///GO:0001726///GO:0032587///GO:0001931///GO:0031982",0.935929500000003,5.80645727272727,2.22175873124281,0.0360247123150768,0.999963124668809,-4.41417869147456,"EZR","ezrin"
